"fileID","band","rad_avg"
"G:/Shared drives/Leaf_cabinet_data/leaf_2020_cabinet_200828_105909_ID813/leaf_2020_1000ms_80/leaf_2020_1000ms_80_000000/702.5_leaf_2020_1000ms_80_200828_110003_026.png",702.5,0.00459500356379187
"G:/Shared drives/Leaf_cabinet_data/leaf_2020_cabinet_200828_105909_ID813/leaf_2020_1000ms_80/leaf_2020_1000ms_80_000000/707.6_leaf_2020_1000ms_80_200828_110004_230.png",707.6,0.00418019743406985
"G:/Shared drives/Leaf_cabinet_data/leaf_2020_cabinet_200828_105909_ID813/leaf_2020_1000ms_80/leaf_2020_1000ms_80_000000/712.7_leaf_2020_1000ms_80_200828_110006_638.png",712.7,0.00365902922309337
"G:/Shared drives/Leaf_cabinet_data/leaf_2020_cabinet_200828_105909_ID813/leaf_2020_1000ms_80/leaf_2020_1000ms_80_000000/717.7_leaf_2020_1000ms_80_200828_110009_046.png",717.7,0.00330216393442623
"G:/Shared drives/Leaf_cabinet_data/leaf_2020_cabinet_200828_105909_ID813/leaf_2020_1000ms_80/leaf_2020_1000ms_80_000000/722.8_leaf_2020_1000ms_80_200828_110011_453.png",722.8,0.0030173606557377
"G:/Shared drives/Leaf_cabinet_data/leaf_2020_cabinet_200828_105909_ID813/leaf_2020_1000ms_80/leaf_2020_1000ms_80_000000/727.8_leaf_2020_1000ms_80_200828_110012_657.png",727.8,0.00269313114754098
"G:/Shared drives/Leaf_cabinet_data/leaf_2020_cabinet_200828_105909_ID813/leaf_2020_1000ms_80/leaf_2020_1000ms_80_000000/732.9_leaf_2020_1000ms_80_200828_110015_065.png",732.9,0.00232202708481825
"G:/Shared drives/Leaf_cabinet_data/leaf_2020_cabinet_200828_105909_ID813/leaf_2020_1000ms_80/leaf_2020_1000ms_80_000000/738.0_leaf_2020_1000ms_80_200828_110017_472.png",738,0.00210306200997862
"G:/Shared drives/Leaf_cabinet_data/leaf_2020_cabinet_200828_105909_ID813/leaf_2020_1000ms_80/leaf_2020_1000ms_80_000000/743.0_leaf_2020_1000ms_80_200828_110018_676.png",743,0.00188012972202423
"G:/Shared drives/Leaf_cabinet_data/leaf_2020_cabinet_200828_105909_ID813/leaf_2020_1000ms_80/leaf_2020_1000ms_80_000000/748.1_leaf_2020_1000ms_80_200828_110021_084.png",748.1,0.00166114896650036
"G:/Shared drives/Leaf_cabinet_data/leaf_2020_cabinet_200828_105909_ID813/leaf_2020_1000ms_80/leaf_2020_1000ms_80_000000/753.2_leaf_2020_1000ms_80_200828_110023_492.png",753.2,0.00151560655737705
"G:/Shared drives/Leaf_cabinet_data/leaf_2020_cabinet_200828_105909_ID813/leaf_2020_1000ms_80/leaf_2020_1000ms_80_000000/758.2_leaf_2020_1000ms_80_200828_110025_899.png",758.2,0.0013275737704918
"G:/Shared drives/Leaf_cabinet_data/leaf_2020_cabinet_200828_105909_ID813/leaf_2020_1000ms_80/leaf_2020_1000ms_80_000000/763.3_leaf_2020_1000ms_80_200828_110027_103.png",763.3,0.00123032929436921
"G:/Shared drives/Leaf_cabinet_data/leaf_2020_cabinet_200828_105909_ID813/leaf_2020_1000ms_80/leaf_2020_1000ms_80_000000/768.4_leaf_2020_1000ms_80_200828_110029_511.png",768.4,0.0011539914468995
"G:/Shared drives/Leaf_cabinet_data/leaf_2020_cabinet_200828_105909_ID813/leaf_2020_1000ms_80/leaf_2020_1000ms_80_000000/773.4_leaf_2020_1000ms_80_200828_110031_919.png",773.4,0.00106375623663578
"G:/Shared drives/Leaf_cabinet_data/leaf_2020_cabinet_200828_105909_ID813/leaf_2020_1000ms_80/leaf_2020_1000ms_80_000000/778.5_leaf_2020_1000ms_80_200828_110034_122.png",778.5,0.00100454383464006
"G:/Shared drives/Leaf_cabinet_data/leaf_2020_cabinet_200828_105909_ID813/leaf_2020_1000ms_80/leaf_2020_1000ms_80_000000/783.5_leaf_2020_1000ms_80_200828_110035_325.png",783.5,0.000985816108339273
"G:/Shared drives/Leaf_cabinet_data/leaf_2020_cabinet_200828_105909_ID813/leaf_2020_1000ms_80/leaf_2020_1000ms_80_000000/788.6_leaf_2020_1000ms_80_200828_110038_531.png",788.6,0.00100892729864576
"G:/Shared drives/Leaf_cabinet_data/leaf_2020_cabinet_200828_105909_ID813/leaf_2020_1000ms_80/leaf_2020_1000ms_80_000000/793.7_leaf_2020_1000ms_80_200828_110040_939.png",793.7,0.00102749465431219
"G:/Shared drives/Leaf_cabinet_data/leaf_2020_cabinet_200828_105909_ID813/leaf_2020_1000ms_80/leaf_2020_1000ms_80_000000/798.7_leaf_2020_1000ms_80_200828_110042_143.png",798.7,0.00107708196721311
"G:/Shared drives/Leaf_cabinet_data/leaf_2020_cabinet_200828_105909_ID813/leaf_2020_1000ms_80/leaf_2020_1000ms_80_000000/803.8_leaf_2020_1000ms_80_200828_110043_347.png",803.8,0.00117548111190306
"G:/Shared drives/Leaf_cabinet_data/leaf_2020_cabinet_200828_105909_ID813/leaf_2020_1000ms_80/leaf_2020_1000ms_80_000000/808.9_leaf_2020_1000ms_80_200828_110044_551.png",808.9,0.00128063007840342
"G:/Shared drives/Leaf_cabinet_data/leaf_2020_cabinet_200828_105909_ID813/leaf_2020_1000ms_80/leaf_2020_1000ms_80_000000/813.9_leaf_2020_1000ms_80_200828_110045_754.png",813.9,0.00150100498930862
"G:/Shared drives/Leaf_cabinet_data/leaf_2020_cabinet_200828_105909_ID813/leaf_2020_1000ms_80/leaf_2020_1000ms_80_000000/819.0_leaf_2020_1000ms_80_200828_105913_669.png",819,0.000470749821810406
"G:/Shared drives/Leaf_cabinet_data/leaf_2020_cabinet_200828_105909_ID813/leaf_2020_1000ms_80/leaf_2020_1000ms_80_000000/824.1_leaf_2020_1000ms_80_200828_105914_872.png",824.1,0.000453783321454027
"G:/Shared drives/Leaf_cabinet_data/leaf_2020_cabinet_200828_105909_ID813/leaf_2020_1000ms_80/leaf_2020_1000ms_80_000000/829.1_leaf_2020_1000ms_80_200828_105916_076.png",829.1,0.000443434069850321
"G:/Shared drives/Leaf_cabinet_data/leaf_2020_cabinet_200828_105909_ID813/leaf_2020_1000ms_80/leaf_2020_1000ms_80_000000/834.2_leaf_2020_1000ms_80_200828_105917_280.png",834.2,0.000436440484675695
"G:/Shared drives/Leaf_cabinet_data/leaf_2020_cabinet_200828_105909_ID813/leaf_2020_1000ms_80/leaf_2020_1000ms_80_000000/839.2_leaf_2020_1000ms_80_200828_105918_484.png",839.2,0.000447311475409836
"G:/Shared drives/Leaf_cabinet_data/leaf_2020_cabinet_200828_105909_ID813/leaf_2020_1000ms_80/leaf_2020_1000ms_80_000000/844.3_leaf_2020_1000ms_80_200828_105919_688.png",844.3,0.00046616108339273
"G:/Shared drives/Leaf_cabinet_data/leaf_2020_cabinet_200828_105909_ID813/leaf_2020_1000ms_80/leaf_2020_1000ms_80_000000/849.4_leaf_2020_1000ms_80_200828_105920_892.png",849.4,0.000500133998574483
"G:/Shared drives/Leaf_cabinet_data/leaf_2020_cabinet_200828_105909_ID813/leaf_2020_1000ms_80/leaf_2020_1000ms_80_000000/854.4_leaf_2020_1000ms_80_200828_105922_095.png",854.4,0.000524989308624376
"G:/Shared drives/Leaf_cabinet_data/leaf_2020_cabinet_200828_105909_ID813/leaf_2020_1000ms_80/leaf_2020_1000ms_80_000000/859.5_leaf_2020_1000ms_80_200828_105923_299.png",859.5,0.000558203848895224
"G:/Shared drives/Leaf_cabinet_data/leaf_2020_cabinet_200828_105909_ID813/leaf_2020_1000ms_80/leaf_2020_1000ms_80_000000/864.6_leaf_2020_1000ms_80_200828_105924_503.png",864.6,0.000598210263720599
"G:/Shared drives/Leaf_cabinet_data/leaf_2020_cabinet_200828_105909_ID813/leaf_2020_1000ms_80/leaf_2020_1000ms_80_000000/869.6_leaf_2020_1000ms_80_200828_105925_707.png",869.6,0.00067015680684248
"G:/Shared drives/Leaf_cabinet_data/leaf_2020_cabinet_200828_105909_ID813/leaf_2020_1000ms_80/leaf_2020_1000ms_80_000000/874.7_leaf_2020_1000ms_80_200828_105926_911.png",874.7,0.000772878831076265
"G:/Shared drives/Leaf_cabinet_data/leaf_2020_cabinet_200828_105909_ID813/leaf_2020_1000ms_80/leaf_2020_1000ms_80_000000/879.7_leaf_2020_1000ms_80_200828_105928_115.png",879.7,0.000925970064148254
"G:/Shared drives/Leaf_cabinet_data/leaf_2020_cabinet_200828_105909_ID813/leaf_2020_1000ms_80/leaf_2020_1000ms_80_000000/884.8_leaf_2020_1000ms_80_200828_105929_319.png",884.8,0.00108780042765502
"G:/Shared drives/Leaf_cabinet_data/leaf_2020_cabinet_200828_105909_ID813/leaf_2020_1000ms_80/leaf_2020_1000ms_80_000000/889.9_leaf_2020_1000ms_80_200828_105930_522.png",889.9,0.00121667213114754
"G:/Shared drives/Leaf_cabinet_data/leaf_2020_cabinet_200828_105909_ID813/leaf_2020_1000ms_80/leaf_2020_1000ms_80_000000/894.9_leaf_2020_1000ms_80_200828_105932_930.png",894.9,0.00139729579472559
"G:/Shared drives/Leaf_cabinet_data/leaf_2020_cabinet_200828_105909_ID813/leaf_2020_1000ms_80/leaf_2020_1000ms_80_000000/900.0_leaf_2020_1000ms_80_200828_105934_134.png",900,0.00161768353528154
"fileID","band","rad_avg"
"G:/Shared drives/Leaf_cabinet_data/leaf_2020_cabinet_200828_110333_ID813/leaf_2020_1000ms_80/leaf_2020_1000ms_80_000000/500.0_leaf_2020_1000ms_80_200828_110333_731.png",500,0
"G:/Shared drives/Leaf_cabinet_data/leaf_2020_cabinet_200828_110333_ID813/leaf_2020_1000ms_80/leaf_2020_1000ms_80_000000/505.1_leaf_2020_1000ms_80_200828_110334_730.png",505.1,0
"G:/Shared drives/Leaf_cabinet_data/leaf_2020_cabinet_200828_110333_ID813/leaf_2020_1000ms_80/leaf_2020_1000ms_80_000000/510.1_leaf_2020_1000ms_80_200828_110336_072.png",510.1,0.00685521238938053
"G:/Shared drives/Leaf_cabinet_data/leaf_2020_cabinet_200828_110333_ID813/leaf_2020_1000ms_80/leaf_2020_1000ms_80_000000/515.2_leaf_2020_1000ms_80_200828_110414_613.png",515.2,0.00672207079646018
"G:/Shared drives/Leaf_cabinet_data/leaf_2020_cabinet_200828_110333_ID813/leaf_2020_1000ms_80/leaf_2020_1000ms_80_000000/520.3_leaf_2020_1000ms_80_200828_110417_021.png",520.3,0.00676983185840708
"G:/Shared drives/Leaf_cabinet_data/leaf_2020_cabinet_200828_110333_ID813/leaf_2020_1000ms_80/leaf_2020_1000ms_80_000000/525.3_leaf_2020_1000ms_80_200828_110420_632.png",525.3,0.00705356342182891
"G:/Shared drives/Leaf_cabinet_data/leaf_2020_cabinet_200828_110333_ID813/leaf_2020_1000ms_80/leaf_2020_1000ms_80_000000/530.4_leaf_2020_1000ms_80_200828_110423_040.png",530.4,0.00682608849557522
"G:/Shared drives/Leaf_cabinet_data/leaf_2020_cabinet_200828_110333_ID813/leaf_2020_1000ms_80/leaf_2020_1000ms_80_000000/535.4_leaf_2020_1000ms_80_200828_110425_448.png",535.4,0.00684066371681416
"G:/Shared drives/Leaf_cabinet_data/leaf_2020_cabinet_200828_110333_ID813/leaf_2020_1000ms_80/leaf_2020_1000ms_80_000000/540.5_leaf_2020_1000ms_80_200828_110429_059.png",540.5,0.00659487315634218
"G:/Shared drives/Leaf_cabinet_data/leaf_2020_cabinet_200828_110333_ID813/leaf_2020_1000ms_80/leaf_2020_1000ms_80_000000/545.6_leaf_2020_1000ms_80_200828_110431_467.png",545.6,0.00659979449360865
"G:/Shared drives/Leaf_cabinet_data/leaf_2020_cabinet_200828_110333_ID813/leaf_2020_1000ms_80/leaf_2020_1000ms_80_000000/550.6_leaf_2020_1000ms_80_200828_110433_875.png",550.6,0.00660256833824975
"G:/Shared drives/Leaf_cabinet_data/leaf_2020_cabinet_200828_110333_ID813/leaf_2020_1000ms_80/leaf_2020_1000ms_80_000000/555.7_leaf_2020_1000ms_80_200828_110437_486.png",555.7,0.00660631366764995
"G:/Shared drives/Leaf_cabinet_data/leaf_2020_cabinet_200828_110333_ID813/leaf_2020_1000ms_80/leaf_2020_1000ms_80_000000/560.8_leaf_2020_1000ms_80_200828_110439_894.png",560.8,0.00661002064896755
"G:/Shared drives/Leaf_cabinet_data/leaf_2020_cabinet_200828_110333_ID813/leaf_2020_1000ms_80/leaf_2020_1000ms_80_000000/565.8_leaf_2020_1000ms_80_200828_110443_505.png",565.8,0.00661156735496558
"G:/Shared drives/Leaf_cabinet_data/leaf_2020_cabinet_200828_110333_ID813/leaf_2020_1000ms_80/leaf_2020_1000ms_80_000000/570.9_leaf_2020_1000ms_80_200828_110445_913.png",570.9,0.00661158013765978
"G:/Shared drives/Leaf_cabinet_data/leaf_2020_cabinet_200828_110333_ID813/leaf_2020_1000ms_80/leaf_2020_1000ms_80_000000/575.9_leaf_2020_1000ms_80_200828_110448_321.png",575.9,0.00661152900688299
"G:/Shared drives/Leaf_cabinet_data/leaf_2020_cabinet_200828_110333_ID813/leaf_2020_1000ms_80/leaf_2020_1000ms_80_000000/581.0_leaf_2020_1000ms_80_200828_110451_936.png",581,0.00661269223205506
"G:/Shared drives/Leaf_cabinet_data/leaf_2020_cabinet_200828_110333_ID813/leaf_2020_1000ms_80/leaf_2020_1000ms_80_000000/586.1_leaf_2020_1000ms_80_200828_110454_344.png",586.1,0.00661037856440511
"G:/Shared drives/Leaf_cabinet_data/leaf_2020_cabinet_200828_110333_ID813/leaf_2020_1000ms_80/leaf_2020_1000ms_80_000000/591.1_leaf_2020_1000ms_80_200828_110456_752.png",591.1,0.00685737610619469
"G:/Shared drives/Leaf_cabinet_data/leaf_2020_cabinet_200828_110333_ID813/leaf_2020_1000ms_80/leaf_2020_1000ms_80_000000/596.2_leaf_2020_1000ms_80_200828_110500_957.png",596.2,0.00710455260570305
"G:/Shared drives/Leaf_cabinet_data/leaf_2020_cabinet_200828_110333_ID813/leaf_2020_1000ms_80/leaf_2020_1000ms_80_000000/601.3_leaf_2020_1000ms_80_200828_110503_365.png",601.3,0.00709983087512291
"G:/Shared drives/Leaf_cabinet_data/leaf_2020_cabinet_200828_110333_ID813/leaf_2020_1000ms_80/leaf_2020_1000ms_80_000000/606.3_leaf_2020_1000ms_80_200828_110355_352.png",606.3,0.00560515437561455
"G:/Shared drives/Leaf_cabinet_data/leaf_2020_cabinet_200828_110333_ID813/leaf_2020_1000ms_80/leaf_2020_1000ms_80_000000/611.4_leaf_2020_1000ms_80_200828_110358_963.png",611.4,0.0056008279252704
"G:/Shared drives/Leaf_cabinet_data/leaf_2020_cabinet_200828_110333_ID813/leaf_2020_1000ms_80/leaf_2020_1000ms_80_000000/616.5_leaf_2020_1000ms_80_200828_110400_167.png",616.5,0.00584419370698132
"G:/Shared drives/Leaf_cabinet_data/leaf_2020_cabinet_200828_110333_ID813/leaf_2020_1000ms_80/leaf_2020_1000ms_80_000000/621.5_leaf_2020_1000ms_80_200828_110401_371.png",621.5,0.006075598820059
"G:/Shared drives/Leaf_cabinet_data/leaf_2020_cabinet_200828_110333_ID813/leaf_2020_1000ms_80/leaf_2020_1000ms_80_000000/626.6_leaf_2020_1000ms_80_200828_110402_575.png",626.6,0.00654383185840708
"G:/Shared drives/Leaf_cabinet_data/leaf_2020_cabinet_200828_110333_ID813/leaf_2020_1000ms_80/leaf_2020_1000ms_80_000000/631.6_leaf_2020_1000ms_80_200828_110403_779.png",631.6,0.00744933628318584
"G:/Shared drives/Leaf_cabinet_data/leaf_2020_cabinet_200828_110333_ID813/leaf_2020_1000ms_80/leaf_2020_1000ms_80_000000/636.7_leaf_2020_1000ms_80_200828_110404_982.png",636.7,0.00858541052114061
"G:/Shared drives/Leaf_cabinet_data/leaf_2020_cabinet_200828_110333_ID813/leaf_2020_1000ms_80/leaf_2020_1000ms_80_000000/641.8_leaf_2020_1000ms_80_200828_110406_186.png",641.8,0.00830998770894788
"G:/Shared drives/Leaf_cabinet_data/leaf_2020_cabinet_200828_110333_ID813/leaf_2020_1000ms_80/leaf_2020_1000ms_80_000000/646.8_leaf_2020_1000ms_80_200828_110407_390.png",646.8,0.00742754818092429
"G:/Shared drives/Leaf_cabinet_data/leaf_2020_cabinet_200828_110333_ID813/leaf_2020_1000ms_80/leaf_2020_1000ms_80_000000/651.9_leaf_2020_1000ms_80_200828_110408_594.png",651.9,0.00609021632251721
"G:/Shared drives/Leaf_cabinet_data/leaf_2020_cabinet_200828_110333_ID813/leaf_2020_1000ms_80/leaf_2020_1000ms_80_000000/657.0_leaf_2020_1000ms_80_200828_110409_798.png",657,0.00539144936086529
"G:/Shared drives/Leaf_cabinet_data/leaf_2020_cabinet_200828_110333_ID813/leaf_2020_1000ms_80/leaf_2020_1000ms_80_000000/662.0_leaf_2020_1000ms_80_200828_110411_002.png",662,0.00489671583087512
"G:/Shared drives/Leaf_cabinet_data/leaf_2020_cabinet_200828_110333_ID813/leaf_2020_1000ms_80/leaf_2020_1000ms_80_000000/667.1_leaf_2020_1000ms_80_200828_110412_205.png",667.1,0.00487916420845624
"G:/Shared drives/Leaf_cabinet_data/leaf_2020_cabinet_200828_110333_ID813/leaf_2020_1000ms_80/leaf_2020_1000ms_80_000000/672.2_leaf_2020_1000ms_80_200828_110413_409.png",672.2,0.00484592920353982
"G:/Shared drives/Leaf_cabinet_data/leaf_2020_cabinet_200828_110333_ID813/leaf_2020_1000ms_80/leaf_2020_1000ms_80_000000/677.2_leaf_2020_1000ms_80_200828_110415_817.png",677.2,0.00503203982300885
"G:/Shared drives/Leaf_cabinet_data/leaf_2020_cabinet_200828_110333_ID813/leaf_2020_1000ms_80/leaf_2020_1000ms_80_000000/682.3_leaf_2020_1000ms_80_200828_110418_225.png",682.3,0.00494083333333333
"G:/Shared drives/Leaf_cabinet_data/leaf_2020_cabinet_200828_110333_ID813/leaf_2020_1000ms_80/leaf_2020_1000ms_80_000000/687.3_leaf_2020_1000ms_80_200828_110419_429.png",687.3,0.00484051032448378
"G:/Shared drives/Leaf_cabinet_data/leaf_2020_cabinet_200828_110333_ID813/leaf_2020_1000ms_80/leaf_2020_1000ms_80_000000/692.4_leaf_2020_1000ms_80_200828_110421_836.png",692.4,0.0047056209439528
"G:/Shared drives/Leaf_cabinet_data/leaf_2020_cabinet_200828_110333_ID813/leaf_2020_1000ms_80/leaf_2020_1000ms_80_000000/697.5_leaf_2020_1000ms_80_200828_110424_244.png",697.5,0.00452733775811209
"G:/Shared drives/Leaf_cabinet_data/leaf_2020_cabinet_200828_110333_ID813/leaf_2020_1000ms_80/leaf_2020_1000ms_80_000000/702.5_leaf_2020_1000ms_80_200828_110426_652.png",702.5,0.00428795427728614
"G:/Shared drives/Leaf_cabinet_data/leaf_2020_cabinet_200828_110333_ID813/leaf_2020_1000ms_80/leaf_2020_1000ms_80_000000/707.6_leaf_2020_1000ms_80_200828_110427_855.png",707.6,0.00392099115044248
"G:/Shared drives/Leaf_cabinet_data/leaf_2020_cabinet_200828_110333_ID813/leaf_2020_1000ms_80/leaf_2020_1000ms_80_000000/712.7_leaf_2020_1000ms_80_200828_110430_263.png",712.7,0.00344642625368732
"G:/Shared drives/Leaf_cabinet_data/leaf_2020_cabinet_200828_110333_ID813/leaf_2020_1000ms_80/leaf_2020_1000ms_80_000000/717.7_leaf_2020_1000ms_80_200828_110432_671.png",717.7,0.003115866273353
"G:/Shared drives/Leaf_cabinet_data/leaf_2020_cabinet_200828_110333_ID813/leaf_2020_1000ms_80/leaf_2020_1000ms_80_000000/722.8_leaf_2020_1000ms_80_200828_110435_079.png",722.8,0.00286493608652901
"G:/Shared drives/Leaf_cabinet_data/leaf_2020_cabinet_200828_110333_ID813/leaf_2020_1000ms_80/leaf_2020_1000ms_80_000000/727.8_leaf_2020_1000ms_80_200828_110436_282.png",727.8,0.00255798672566372
"G:/Shared drives/Leaf_cabinet_data/leaf_2020_cabinet_200828_110333_ID813/leaf_2020_1000ms_80/leaf_2020_1000ms_80_000000/732.9_leaf_2020_1000ms_80_200828_110438_690.png",732.9,0.00222075614552606
"G:/Shared drives/Leaf_cabinet_data/leaf_2020_cabinet_200828_110333_ID813/leaf_2020_1000ms_80/leaf_2020_1000ms_80_000000/738.0_leaf_2020_1000ms_80_200828_110441_098.png",738,0.0020221720747296
"G:/Shared drives/Leaf_cabinet_data/leaf_2020_cabinet_200828_110333_ID813/leaf_2020_1000ms_80/leaf_2020_1000ms_80_000000/743.0_leaf_2020_1000ms_80_200828_110442_302.png",743,0.00181521632251721
"G:/Shared drives/Leaf_cabinet_data/leaf_2020_cabinet_200828_110333_ID813/leaf_2020_1000ms_80/leaf_2020_1000ms_80_000000/748.1_leaf_2020_1000ms_80_200828_110444_709.png",748.1,0.00160676794493609
"G:/Shared drives/Leaf_cabinet_data/leaf_2020_cabinet_200828_110333_ID813/leaf_2020_1000ms_80/leaf_2020_1000ms_80_000000/753.2_leaf_2020_1000ms_80_200828_110447_117.png",753.2,0.00147559587020649
"G:/Shared drives/Leaf_cabinet_data/leaf_2020_cabinet_200828_110333_ID813/leaf_2020_1000ms_80/leaf_2020_1000ms_80_000000/758.2_leaf_2020_1000ms_80_200828_110449_525.png",758.2,0.00129309980334317
"G:/Shared drives/Leaf_cabinet_data/leaf_2020_cabinet_200828_110333_ID813/leaf_2020_1000ms_80/leaf_2020_1000ms_80_000000/763.3_leaf_2020_1000ms_80_200828_110450_729.png",763.3,0.00119615339233038
"G:/Shared drives/Leaf_cabinet_data/leaf_2020_cabinet_200828_110333_ID813/leaf_2020_1000ms_80/leaf_2020_1000ms_80_000000/768.4_leaf_2020_1000ms_80_200828_110453_140.png",768.4,0.00111934611602753
"G:/Shared drives/Leaf_cabinet_data/leaf_2020_cabinet_200828_110333_ID813/leaf_2020_1000ms_80/leaf_2020_1000ms_80_000000/773.4_leaf_2020_1000ms_80_200828_110455_548.png",773.4,0.00102836774827925
"G:/Shared drives/Leaf_cabinet_data/leaf_2020_cabinet_200828_110333_ID813/leaf_2020_1000ms_80/leaf_2020_1000ms_80_000000/778.5_leaf_2020_1000ms_80_200828_110457_751.png",778.5,0.000963888888888889
"G:/Shared drives/Leaf_cabinet_data/leaf_2020_cabinet_200828_110333_ID813/leaf_2020_1000ms_80/leaf_2020_1000ms_80_000000/783.5_leaf_2020_1000ms_80_200828_110458_955.png",783.5,0.000955506391347099
"G:/Shared drives/Leaf_cabinet_data/leaf_2020_cabinet_200828_110333_ID813/leaf_2020_1000ms_80/leaf_2020_1000ms_80_000000/788.6_leaf_2020_1000ms_80_200828_110502_161.png",788.6,0.000971828908554572
"G:/Shared drives/Leaf_cabinet_data/leaf_2020_cabinet_200828_110333_ID813/leaf_2020_1000ms_80/leaf_2020_1000ms_80_000000/793.7_leaf_2020_1000ms_80_200828_110504_568.png",793.7,0.000978847099311701
"G:/Shared drives/Leaf_cabinet_data/leaf_2020_cabinet_200828_110333_ID813/leaf_2020_1000ms_80/leaf_2020_1000ms_80_000000/798.7_leaf_2020_1000ms_80_200828_110505_772.png",798.7,0.00102963323500492
"G:/Shared drives/Leaf_cabinet_data/leaf_2020_cabinet_200828_110333_ID813/leaf_2020_1000ms_80/leaf_2020_1000ms_80_000000/803.8_leaf_2020_1000ms_80_200828_110506_976.png",803.8,0.00112279449360865
"G:/Shared drives/Leaf_cabinet_data/leaf_2020_cabinet_200828_110333_ID813/leaf_2020_1000ms_80/leaf_2020_1000ms_80_000000/808.9_leaf_2020_1000ms_80_200828_110508_180.png",808.9,0.00120636578171091
"G:/Shared drives/Leaf_cabinet_data/leaf_2020_cabinet_200828_110333_ID813/leaf_2020_1000ms_80/leaf_2020_1000ms_80_000000/813.9_leaf_2020_1000ms_80_200828_110509_384.png",813.9,0.00140271386430678
"G:/Shared drives/Leaf_cabinet_data/leaf_2020_cabinet_200828_110333_ID813/leaf_2020_1000ms_80/leaf_2020_1000ms_80_000000/819.0_leaf_2020_1000ms_80_200828_110337_290.png",819,0.000448523107177974
"G:/Shared drives/Leaf_cabinet_data/leaf_2020_cabinet_200828_110333_ID813/leaf_2020_1000ms_80/leaf_2020_1000ms_80_000000/824.1_leaf_2020_1000ms_80_200828_110338_494.png",824.1,0.000440789577187807
"G:/Shared drives/Leaf_cabinet_data/leaf_2020_cabinet_200828_110333_ID813/leaf_2020_1000ms_80/leaf_2020_1000ms_80_000000/829.1_leaf_2020_1000ms_80_200828_110339_698.png",829.1,0.000425949852507375
"G:/Shared drives/Leaf_cabinet_data/leaf_2020_cabinet_200828_110333_ID813/leaf_2020_1000ms_80/leaf_2020_1000ms_80_000000/834.2_leaf_2020_1000ms_80_200828_110340_901.png",834.2,0.000417945919370698
"G:/Shared drives/Leaf_cabinet_data/leaf_2020_cabinet_200828_110333_ID813/leaf_2020_1000ms_80/leaf_2020_1000ms_80_000000/839.2_leaf_2020_1000ms_80_200828_110342_105.png",839.2,0.000435801376597837
"G:/Shared drives/Leaf_cabinet_data/leaf_2020_cabinet_200828_110333_ID813/leaf_2020_1000ms_80/leaf_2020_1000ms_80_000000/844.3_leaf_2020_1000ms_80_200828_110343_309.png",844.3,0.000451115044247788
"G:/Shared drives/Leaf_cabinet_data/leaf_2020_cabinet_200828_110333_ID813/leaf_2020_1000ms_80/leaf_2020_1000ms_80_000000/849.4_leaf_2020_1000ms_80_200828_110344_513.png",849.4,0.000487007866273353
"G:/Shared drives/Leaf_cabinet_data/leaf_2020_cabinet_200828_110333_ID813/leaf_2020_1000ms_80/leaf_2020_1000ms_80_000000/854.4_leaf_2020_1000ms_80_200828_110345_717.png",854.4,0.000509402654867257
"G:/Shared drives/Leaf_cabinet_data/leaf_2020_cabinet_200828_110333_ID813/leaf_2020_1000ms_80/leaf_2020_1000ms_80_000000/859.5_leaf_2020_1000ms_80_200828_110346_921.png",859.5,0.000544100294985251
"G:/Shared drives/Leaf_cabinet_data/leaf_2020_cabinet_200828_110333_ID813/leaf_2020_1000ms_80/leaf_2020_1000ms_80_000000/864.6_leaf_2020_1000ms_80_200828_110348_125.png",864.6,0.000588155358898722
"G:/Shared drives/Leaf_cabinet_data/leaf_2020_cabinet_200828_110333_ID813/leaf_2020_1000ms_80/leaf_2020_1000ms_80_000000/869.6_leaf_2020_1000ms_80_200828_110349_328.png",869.6,0.000646061946902655
"G:/Shared drives/Leaf_cabinet_data/leaf_2020_cabinet_200828_110333_ID813/leaf_2020_1000ms_80/leaf_2020_1000ms_80_000000/874.7_leaf_2020_1000ms_80_200828_110350_532.png",874.7,0.000738985742379548
"G:/Shared drives/Leaf_cabinet_data/leaf_2020_cabinet_200828_110333_ID813/leaf_2020_1000ms_80/leaf_2020_1000ms_80_000000/879.7_leaf_2020_1000ms_80_200828_110351_736.png",879.7,0.00088180924287119
"G:/Shared drives/Leaf_cabinet_data/leaf_2020_cabinet_200828_110333_ID813/leaf_2020_1000ms_80/leaf_2020_1000ms_80_000000/884.8_leaf_2020_1000ms_80_200828_110352_944.png",884.8,0.00104503244837758
"G:/Shared drives/Leaf_cabinet_data/leaf_2020_cabinet_200828_110333_ID813/leaf_2020_1000ms_80/leaf_2020_1000ms_80_000000/889.9_leaf_2020_1000ms_80_200828_110354_148.png",889.9,0.00115209587020649
"G:/Shared drives/Leaf_cabinet_data/leaf_2020_cabinet_200828_110333_ID813/leaf_2020_1000ms_80/leaf_2020_1000ms_80_000000/894.9_leaf_2020_1000ms_80_200828_110356_555.png",894.9,0.00132287413962635
"G:/Shared drives/Leaf_cabinet_data/leaf_2020_cabinet_200828_110333_ID813/leaf_2020_1000ms_80/leaf_2020_1000ms_80_000000/900.0_leaf_2020_1000ms_80_200828_110357_759.png",900,0.00153568092428712
